raw_row_number,date,time,location,lat,lng,geocode_source,beat,district,subject_age,subject_race,subject_sex,officer_id_hash,officer_age,officer_race,officer_sex,officer_years_of_service,unit,type,violation,arrest_made,citation_issued,outcome,contraband_found,contraband_drugs,contraband_weapons,contraband_alcohol,contraband_other,search_conducted,search_person,search_vehicle,vehicle_make,vehicle_model,raw_race,raw_driver_race
1925226,2019-12-08,00:17:00,7XX N PULASKI RD,41.8808940500001,-87.725597652,SU,1112,11,26,white,male,,,,,,11,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",Prius,WHITE,
1710522,2019-07-27,11:10:00,11XX N LAKE SHORE DR,41.884325592,-87.61341646,SU,1824,18,54,black,female,,,,,,18,vehicular,U-TURN 100FT INTERSECTION,,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA MOTORS CORP,UNKNOWN,BLACK,
520443,2016-05-31,13:00:00,5225 HIRSCH ST W,41.9058578,-87.7570568,GM,,,,,male,,,white,male,3,,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1553537,2019-04-27,19:50:00,64XX S WOLCOTT AVE,41.825909251,-87.672702397,SU,726,7,24,black,male,,,,,,7,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,ACCORD,BLACK,
43933,2012-12-24,10:00:00,300 51ST ST E,41.802278,-87.6189069,GM,,,32,black,male,e6f435bc0e,53,black,male,25,,vehicular,WRONG WAY ON ONE-WAY STREET,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
539374,2012-09-29,08:00:00,7300 HARLEM AVE N,42.0136659,-87.8069627,GM,,,,white,male,,,hispanic,male,25,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,WHITE
1317504,2018-12-10,18:18:00,12XX W GRAND AVE,41.8917279280001,-87.628491259,SU,1214,12,47,black,male,,,,,,12,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,ES330,BLACK,
1677486,2019-07-06,23:17:00,57XX S WOOD ST,41.880600133,-87.671647264,SU,715,7,32,black,female,,,,,,7,vehicular,"SEAT BELTS/1ST,2ND",,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,NISSAN,NISSAN ALTIMA,BLACK,
216281,2012-02-01,08:00:00,3300 LAWRENCE AVE W,41.9686361,-87.7112226,GM,,,,,female,,,white,male,14,,pedestrian,CROSSWALKS PEDESTRIAN RIGHT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
641761,2014-01-02,09:00:00,3459 JUSTINE ST S,41.8309841,-87.6639317,GM,,,,,male,,,white,female,14,,vehicular,OBSTRUCTION DRIVERS VIEW,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1442267,2019-02-26,14:30:00,33XX S INDIANA AVE,41.816546972,-87.621407699,SU,211,2,34,black,female,,,,,,2,vehicular,BROKEN OR INOPERABLE LAMPS/BROKEN OR CRACKED GLASS,,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,CHARGER,BLACK,
639990,2014-03-24,07:00:00,2731 KILPATRICK AVE N,41.9305602,-87.7441119,GM,,,,,female,,,hispanic,male,16,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
221600,2012-06-28,01:00:00,1800 LAKE SHORE DR SB N,41.916357987,-87.628251463,SU,,,,,male,,,white,male,21,,vehicular,IVC - DRIVING 1-10 MPH ABOVE LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1865328,2019-10-29,01:06:00,14XX E 75TH ST,41.758263813,-87.624210594,SU,324,3,25,black,male,,,,,,4,vehicular,HEADLIGHT REQUIRED-MOTORCYCLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,MALIBU (CHEVELLE),BLACK,
2033462,2020-02-10,17:24:00,26XX W LE MOYNE ST,41.9088669510001,-87.665951971,SU,1423,14,29,hispanic,male,,,,,,14,vehicular,"LIGHT, LICENSE PLATE",,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",CAMRY,HISPANIC,
1696558,2019-07-18,23:10:00,83XX S PULASKI RD,41.8798559530001,-87.725564505,SU,834,8,39,hispanic,male,,,,,,8,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,HISPANIC,
900840,2018-02-14,00:58:00,58XX S NORMAL BLVD,41.7780783550001,-87.637470187,SU,711,7,21,black,male,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,UNKNOWN,BLACK,
1982131,2020-01-14,23:25:00,16XX E 67TH ST,41.7728351170001,-87.6248920479999,SU,331,3,41,black,male,,,,,,3,vehicular,DISOBEY LANE MARKINGS,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,LACROSSE,BLACK,
1222166,2018-10-08,14:19:00,5XX W 61ST ST,41.783124152,-87.625543469,SU,711,7,60,black,male,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",UNKNOWN,BLACK,
813811,2015-07-07,09:00:00,2600 47TH ST W,41.8085468,-87.6895339,GM,,,,,female,,,hispanic,male,10,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
137234,2015-01-30,18:00:00,7100 SAYRE AVE S,41.762842392,-87.794801416,SU,,,55,white,male,c95cfc9312,,white,male,1,,vehicular,LEAVING THE SCENE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
589758,2015-12-25,17:00:00,5600 LAKE SHORE DR NB N,,,,,,,,male,,,black,male,29,,vehicular,AGG DUI/5/PASS <16,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1399984,2019-02-02,22:43:00,12XX N PULASKI RD,41.8811740680001,-87.725724213,SU,2534,25,41,white,female,,,,,,213,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,KIA MOTORS CORP,Sportage (sport utility),WHITE,
1031809,2018-05-25,19:08:00,82XX S LAKE SHORE DR,41.8812784310001,-87.617585744,SU,422,4,27,black,male,,,,,,4,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,CHARGER,BLACK,
2041198,2020-02-15,18:46:00,40XX W 55TH ST,41.7933578000001,-87.712952064,SU,813,8,28,hispanic,female,,,,,,8,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,ROGUE,HISPANIC,
1901862,2019-11-21,20:34:00,15XX N PAULINA ST,41.881955033,-87.669245841,SU,1433,14,23,white,male,,,,,,14,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,WHITE,
1618473,2019-06-03,16:49:00,75XX S STONY ISLAND AVE,41.7208961520001,-87.585130482,SU,411,4,31,black,female,,,,,,4,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,Trail Blazer,BLACK,
712036,2013-11-08,19:00:00,5100 CALIFORNIA AVE S,41.8008266,-87.6942541,GM,,,,,male,,,hispanic,male,7,,vehicular,"LIGHT, LICENSE PLATE",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
921368,2018-03-02,18:04:00,54XX W WALTON ST,41.899880898,-87.6302684949999,SU,1524,15,26,black,female,,,,,,15,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,G6,BLACK,
2063755,2020-02-29,08:21:00,16XX S CLARK ST,41.8815990000001,-87.6312315,SU,131,1,46,,male,,,,,,1,vehicular,NO VALID REGISTRATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,MERCEDES-BENZ,MERCEDES-BENZ,ASIAN,
1816804,2019-09-26,11:38:00,39XX S LAKE SHORE DR SB,41.8819593390001,-87.617032631,SU,212,2,52,black,female,,,,,,145,vehicular,IVC - DRIVING 21-25 MPH ABOVE SPEED LIMIT,,,,,,,FALSE,,FALSE,FALSE,FALSE,ENGLISH FORD (BRITISH),CONSUL,BLACK,
1756193,2019-08-22,09:05:00,15XX W HOWARD ST,42.01857654,-87.8209232629999,SU,2422,24,44,black,female,,,,,,24,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,MITSUBISHI,MITSUBISHI,BLACK,
1747086,2019-08-16,23:11:00,32XX S ARCHER AVE,41.809286123,-87.712032833,SU,912,9,20,hispanic,male,,,,,,9,vehicular,DISPLAY ST REG-FRONT/REAR,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,G35,HISPANIC,
2107980,2020-05-16,20:10:00,48XX N CENTRAL PARK AVE,41.8811666030001,-87.715943116,SU,1712,17,54,white,female,,,,,,215,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA,PRIUS,WHITE,
683062,2016-08-16,09:00:00,4901 CALIFORNIA AVE S,41.804623,-87.6940902,GM,,,,,male,,,white,male,2,,vehicular,REGISTRATION PLATES,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
889399,2018-02-03,23:29:00,64XX N WESTERN AVE,41.882526,-87.68651736,SU,2412,24,32,black,male,,,,,,24,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,UNKNOWN,BLACK,
1583618,2019-05-14,21:40:00,37XX W CHICAGO AVE,41.896332,-87.630129,SU,1112,11,29,black,male,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,NISSAN,UNKNOWN,BLACK,
178712,2016-02-07,01:00:00,,,,,,,58,white,male,,,,,,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
247909,2014-12-02,06:00:00,859 HYDE PARK BLVD E,41.8020256,-87.6037788,GM,,,,,male,,,black,female,15,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
976095,2018-04-13,22:06:00,63XX S CALIFORNIA AVE,41.8804692860001,-87.69621865,SU,823,8,55,black,female,,,,,,211,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,MITSUBISHI,Outlander,BLACK,
1970557,2020-01-08,20:24:00,27XX W 63RD ST,41.779925629,-87.62905306,SU,825,8,37,white,male,,,,,,8,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,SCION,TC,WHITE,
47381,2013-01-25,10:00:00,2600 PARK ST W,41.866708499,-88.1597315019999,SU,,,25,hispanic,male,,,,,,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1080600,2018-07-02,17:35:00,12XX S PULASKI RD,41.8802940000001,-87.725943,SU,1011,10,48,black,female,,,,,,11,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,BLAZER,BLACK,
1071913,2018-06-26,20:30:00,47XX S LAPORTE AVE,41.7765331460001,-87.745860754,SU,814,8,36,hispanic,male,,,,,,8,vehicular,PEDESTRIAN RIGHT IN ROADWAY,,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLVO,UNKNOWN,HISPANIC,
54357,2013-03-19,21:00:00,19000 HALSTED STREET S,41.543352,-87.6368385,SU,,,29,white,female,cd55783196,43,white,male,19,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
575571,2015-07-19,09:00:00,2900 95TH ST E,41.7231456,-87.5533513,GM,,,,,male,,,hispanic,male,27,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1277195,2018-11-12,21:51:00,66XX S STATE ST,41.8809851340001,-87.6278159029999,SU,312,3,45,black,female,,,,,,3,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CRV,BLACK,
247007,2014-11-15,12:00:00,3637 DOUGLAS BLVD W,41.862036,-87.716753,GM,,,,,male,,,hispanic,male,2,,vehicular,"SEAT BELTS/1ST,2ND",,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
792621,2013-10-23,19:00:00,1234 CLYBOURN AVE N,41.9044641,-87.6410363,GM,,,,,male,,,white,male,21,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
851721,2018-01-06,09:36:00,44XX W JACKSON BLVD,41.8782602320001,-87.629000779,SU,1131,11,26,black,female,,,,,,11,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,PONTIAC,G6,BLACK,
1283427,2018-11-16,19:35:00,16XX N MILWAUKEE AVE,41.8976113410001,-87.657540511,SU,1434,14,30,hispanic,male,,,,,,213,vehicular,NO TURN SIGNALS-VIOLATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,ACURA (DIV. OF AMERICAN HONDA MOTOR CO.),UNKNOWN,HISPANIC,
614467,2012-06-22,07:00:00,2758 KEELER AVE S,41.8406136,-87.7295636,GM,,,,,male,,,hispanic,male,8,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1178721,2018-09-06,22:25:00,57XX W FULLERTON AVE,41.9252310000001,-87.662095127,SU,2515,25,32,hispanic,male,,,,,,213,vehicular,"SEAT BELTS/1ST,2ND",,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,HISPANIC,
954005,2018-03-27,00:10:00,56XX S WESTERN AVE,41.8801486800001,-87.686452243,SU,824,8,29,,male,,,,,,8,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,RX400H,ASIAN,
1434160,2019-02-21,22:48:00,26XX S KEELER AVE,41.8804043060001,-87.7306176269999,SU,1031,10,45,hispanic,female,,,,,,10,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,HONDA,CRV,HISPANIC,
330798,2015-01-06,14:00:00,1 JACKSON BLVD W,41.876842,-87.675895,GM,,,,,female,,,white,male,2,,vehicular,NO TURN SIGNALS-VIOLATION,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
2007858,2020-01-28,12:00:00,2XX E 107TH ST,41.7000150000001,-87.623154,SU,513,5,31,black,female,,,,,,5,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER,200,BLACK,
923368,2018-03-03,23:42:00,80XX S COTTAGE GROVE AVE,41.7001411140001,-87.608183423,SU,631,6,27,black,female,,,,,,6,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,LEXUS,UNKNOWN,BLACK,
1976782,2020-01-12,12:46:00,77XX N HASKINS AVE,42.022079762,-87.674886599,SU,2422,24,58,black,male,,,,,,24,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD,FORD,BLACK,
442443,2016-08-10,22:00:00,748 WESTERN AVE S,41.8715431,-87.6864821,GM,,,,,male,,,white,female,13,,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
979220,2018-04-16,14:40:00,131XX S INDIANA AVE,41.816546972,-87.621407699,SU,533,5,27,black,female,,,,,,5,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,SATURN,Ion,BLACK,
612899,2012-02-07,00:00:00,13300 BRAINARD AVE S,41.6513451,-87.5496227,GM,,,,,male,,,hispanic,female,1,,vehicular,INSURANCE - OPERATE MTR VEHICLE WITHOUT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1830882,2019-10-05,00:06:00,36XX W 55TH ST,41.7933578000001,-87.712952064,SU,822,8,29,hispanic,female,,,,,,8,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,,,,,,FALSE,,FALSE,FALSE,FALSE,BMW,X3,HISPANIC,
559424,2014-06-24,12:00:00,1800 NORMAL AVE S,41.857638,-87.6399825,GM,,,,,male,,,hispanic,female,18,,vehicular,ONE WAY STREET/ALLEY SIGNS POSTED,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1566267,2019-05-04,23:59:00,73XX S RIDGELAND AVE,41.732860401,-87.5816297489999,SU,324,3,39,black,male,,,,,,1,vehicular,DIMMING HEADLIGHTS REQUIRED,,,,,,,FALSE,,FALSE,FALSE,FALSE,INFINITI,OTHER (EXPLAIN IN NARRATIVE),BLACK,
152484,2015-06-09,20:00:00,,,,,,,24,hispanic,female,4866339e3e,,black,male,11,,vehicular,SPEEDING 26-34 MPH OVER LIMIT,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,HISPANIC,
1220655,2018-10-06,22:29:00,9XX W 69TH ST,41.7691116770001,-87.62679839,SU,733,7,19,black,female,,,,,,7,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,BUICK,LACROSSE,BLACK,
359090,2016-06-29,22:00:00,5844 AUSTIN AVE N,41.9874329,-87.7779536,GM,,,,white,female,,,hispanic,male,21,,pedestrian,PEDESTRIAN RIGHT IN ROADWAY,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,WHITE
1231007,2018-10-14,17:58:00,11XX W 13TH ST,41.8656447590001,-87.6286369169999,SU,1232,12,85,black,male,,,,,,12,vehicular,SEAT SAFETY BELT-FRONT SEAT,,,,,,,FALSE,,FALSE,FALSE,FALSE,FORD/FOCUS,FORD/FOCUS,BLACK,
1871293,2019-11-02,18:25:00,87XX S LOOMIS ST,41.880379207,-87.661878087,SU,2222,22,60,black,male,,,,,,22,vehicular,OPERATOR SIGNAL REQUIRED 100FT OF TURN,,,,,,,FALSE,,FALSE,FALSE,FALSE,HYUNDAI,Santa Fe,BLACK,
500596,2015-10-23,07:00:00,600 87TH ST W,41.7364966,-87.6389596,GM,,,,,female,,,white,female,13,,vehicular,DISOBEY RED CIRCULAR STEADY SIGNAL STOP,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1892091,2019-11-15,17:53:00,75XX S BLACKSTONE AVE,41.8007925220001,-87.590452959,SU,411,4,54,black,female,,,,,,3,vehicular,LIGHT HEADLIGHTS SUNSET/SUNUP,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,EQUINOX,BLACK,
612700,2012-04-03,07:00:00,7100 ELLIS AVE S,41.76579,-87.601012,GM,,,,,female,,,white,male,15,,vehicular,IVC - DRIVING 11-14 MPH ABOVE SPEED LIMIT,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1958294,2020-01-02,10:57:00,1XX S LARAMIE AVE,41.880328869,-87.754998459,SU,1522,15,31,black,female,,,,,,15,vehicular,REGISTRATION PLATES,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,UNKNOWN,BLACK,
849491,2018-01-04,09:18:00,6XX E MORGAN DR,41.7932541070001,-87.611290397,SU,233,2,60,black,male,,,,,,2,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHRYSLER SEBRING,CHRYSLER SEBRING,BLACK,
1865883,2019-10-29,17:11:00,64XX S NARRAGANSETT AVE,41.7855089500001,-87.781549232,SU,812,8,64,white,male,,,,,,8,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,LAND ROVER,UNKNOWN,WHITE,
1395853,2019-01-31,19:10:00,50XX W LAKE ST,41.8858247600001,-87.62955776,SU,1532,15,24,black,male,,,,,,15,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,TOYOTA/CAMRY,TOYOTA/CAMRY,BLACK,
1955073,2019-12-30,20:45:00,26XX S CENTRAL PARK AVE,41.880519908,-87.7159274699999,SU,1032,10,21,black,male,,,,,,211,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,IMPALA,BLACK,
1685238,2019-07-11,20:08:00,3XX W ARMITAGE AVE,41.9182125690001,-87.647144812,SU,1814,18,34,white,male,,,,,,18,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,DODGE,UNKNOWN,WHITE,
1791811,2019-09-10,17:46:00,52XX W HARRISON ST,41.8746132260001,-87.629397885,SU,1522,15,25,white,male,,,,,,15,vehicular,NO VALID REGISTRATION,,,,,,,FALSE,,FALSE,FALSE,FALSE,LINCOLN-CONTINENTAL,UNKNOWN,WHITE,
597201,2016-06-20,18:00:00,8700 EXCHANGE AVE S,41.737202,-87.55321,GM,,,,,male,,,hispanic,male,3,,vehicular,STOP AT STOP SIGN,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
341516,2016-05-02,19:00:00,3128 LAWNDALE AVE S,41.8361207,-87.7169945,GM,,,,,male,,,hispanic,male,15,,vehicular,OPERATOR SIGNAL- MEANS,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1161731,2018-08-27,08:54:00,17XX N STOCKTON DR,41.922949734,-87.6357109209999,SU,1814,18,63,black,female,,,,,,18,vehicular,DRIVING WHILE USING CELLULAR PHONE PROHIBITED,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",UNKNOWN,BLACK,
1345337,2018-12-31,20:58:00,47XX W NORTH AVE,41.9111103590001,-87.630557895,SU,2533,25,35,hispanic,male,,,,,,25,vehicular,"IVC - OBSTRUCT DRIVER VIEW/3RD+,1YR",,,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,DODGE,UNKNOWN,HISPANIC,
206491,2016-10-29,03:00:00,10200 HARLEM S,,,,,,36,white,male,4b828d1e98,,white,male,5,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,WHITE,
860909,2018-01-13,17:11:00,24XX W DIVISION ST,41.9040176460001,-87.62957805,SU,1212,12,75,hispanic,male,,,,,,12,vehicular,"LIGHT, TAIL LIGHTS REQUIRED",,,,,,,FALSE,,FALSE,FALSE,FALSE,LINCOLN-CONTINENTAL,NAVIGATOR,HISPANIC,
2038494,2020-02-13,19:07:00,55XX S PERRY AVE,41.790794023,-87.627697452,SU,225,2,20,black,female,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,VOLKSWAGEN,PASSAT,BLACK,
353615,2016-12-06,21:00:00,1800 71ST ST E,41.7665021,-87.5811191,GM,,,,,male,,,white,male,4,,vehicular,IMPROPER LEFT TURN-2 WAY RDWY,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
70468,2013-07-24,12:00:00,,,,,,,20,black,male,4a5e93c412,,white,male,7,,vehicular,IVC - DISPLAY OF FALSE INSURANCE CARD,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
1803064,2019-09-17,19:08:00,30XX W 63RD ST,41.7800785480001,-87.629066397,SU,823,8,41,hispanic,female,,,,,,211,vehicular,BROKEN/INOPERABLE LAMPS,,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,PATRIOT,HISPANIC,
33482,2012-09-24,21:00:00,17300 HICKORY S,41.9462443630001,-87.9223441729999,SU,,,25,black,male,,,,,,,vehicular,DRIVING ON SUSPENDED LICENSE,TRUE,,arrest,,,,FALSE,,FALSE,FALSE,FALSE,,,BLACK,
977763,2018-04-15,10:00:00,2XX S LOTUS AVE,41.880261836,-87.761854523,SU,1522,15,32,black,male,,,,,,15,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET/IMPALA,CHEVROLET/IMPALA,BLACK,
788555,2013-07-15,18:00:00,5402 WINDSOR AVE W,41.96356,-87.762706,GM,,,,,male,,,white,female,16,,vehicular,DRIVE IN REVERSE ONLY WHEN SAFE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
470848,2013-07-19,06:00:00,1401 PULASKI RD S,41.8624954,-87.7250584,GM,,,,,female,,,white,male,9,,vehicular,OPERATE MOTOR VEHICLE REGISTRATION SUSPENDED/2ND,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
794675,2014-04-27,01:00:00,700 ASHLAND AVE N,41.8944,-87.667516,GM,,,,,male,,,hispanic,male,12,,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
755721,2016-08-06,11:00:00,7411 DAMEN AVE S,41.7591247,-87.6733749,GM,,,,,male,,,white,male,3,,vehicular,DISPLAY ST REG-FRONT/REAR,,TRUE,citation,,,,FALSE,,FALSE,FALSE,FALSE,,,,
1310970,2018-12-06,10:51:00,47XX N ST LOUIS AVE,41.907302875,-87.714251996,SU,1723,17,20,hispanic,male,,,,,,17,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,MERCURY,SABLE,HISPANIC,
1183860,2018-09-10,12:40:00,39XX S LAKE SHORE DR SB,41.8819593390001,-87.617032631,SU,212,2,25,black,female,,,,,,145,vehicular,SPEEDING 35+ MPH OVER LIMIT,,,,,,,FALSE,,FALSE,FALSE,FALSE,ENGLISH FORD (BRITISH),CONSUL,BLACK,
1656358,2019-06-24,20:38:00,71XX W 63RD ST,41.7799213660001,-87.629225293,SU,812,8,38,black,male,,,,,,8,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,CHEVROLET,IMPALA,BLACK,
1967782,2020-01-07,10:29:00,60XX W SCHUBERT AVE,41.9315881860001,-87.646760264,SU,2512,25,31,hispanic,male,,,,,,25,vehicular,STOP AT STOP SIGN,,,,,,,FALSE,,FALSE,FALSE,FALSE,JEEP,UNKNOWN,HISPANIC,
1468499,2019-03-11,21:54:00,50XX S WENTWORTH AVE,41.783440558,-87.630198251,SU,224,2,36,white,male,,,,,,2,vehicular,HEADLIGHT TWO REQUIRED-MOTOR VEHICLE,,,,,,,FALSE,,FALSE,FALSE,FALSE,"TOYOTA MOTOR COMPANY, LTD.",Prius,WHITE,
